hour,day,speed,free_speed,speed_ratio,is_weekend,is_rush_hour,is_night,congestion
3,4,50.9,60,0.8483333333333333,0,0,1,0
4,6,46.5,60,0.775,1,0,1,0
7,4,43.0,60,0.7166666666666667,0,1,0,1
20,4,19.4,50,0.38799999999999996,0,0,0,2
2,6,53.6,60,0.8933333333333333,1,0,1,0
13,7,16.9,80,0.21125,1,0,0,2
23,7,45.6,60,0.76,1,0,1,0
23,2,62.3,80,0.7787499999999999,0,0,1,0
0,7,25.0,30,0.8333333333333334,1,0,1,0
2,4,21.5,60,0.35833333333333334,0,0,1,2
21,4,23.2,30,0.7733333333333333,0,0,0,0
11,3,30.2,60,0.5033333333333333,0,0,0,1
21,4,28.9,30,0.9633333333333333,0,0,0,0
3,4,76.5,80,0.95625,0,0,1,0
4,7,44.7,50,0.894,1,0,1,0
1,6,14.0,30,0.4666666666666667,1,0,1,1
13,5,22.3,60,0.3716666666666667,0,0,0,2
2,1,57.2,60,0.9533333333333334,0,0,1,0
2,6,66.2,80,0.8275,1,0,1,0
11,5,22.6,50,0.452,0,0,0,1
3,7,48.5,60,0.8083333333333333,1,0,1,0
22,5,69.3,80,0.86625,0,0,1,0
4,6,41.5,60,0.6916666666666667,1,0,1,1
20,1,91.5,100,0.915,0,0,0,0
19,3,11.8,30,0.39333333333333337,0,1,0,2
3,3,48.1,60,0.8016666666666666,0,0,1,0
14,5,94.1,100,0.941,0,0,0,0
12,2,22.2,60,0.37,0,0,0,2
15,7,39.5,50,0.79,1,0,0,0
19,2,16.8,60,0.28,0,1,0,2
17,7,54.6,80,0.6825,1,1,0,1
14,6,24.3,60,0.405,1,0,0,2
7,3,28.9,60,0.48166666666666663,0,1,0,1
0,5,67.6,80,0.845,0,0,1,0
15,4,21.1,30,0.7033333333333334,0,0,0,1
6,1,34.4,60,0.5733333333333334,0,0,0,1
1,7,24.5,30,0.8166666666666667,1,0,1,0
11,5,14.5,30,0.48333333333333334,0,0,0,1
22,6,95.7,100,0.9570000000000001,1,0,1,0
1,2,50.5,60,0.8416666666666667,0,0,1,0
16,1,47.7,50,0.9540000000000001,0,0,0,0
16,1,37.3,80,0.46624999999999994,0,0,0,1
15,3,87.9,100,0.879,0,0,0,0
23,4,42.4,50,0.848,0,0,1,0
13,7,29.7,60,0.495,1,0,0,1
7,4,12.5,80,0.15625,0,1,0,2
3,7,42.2,50,0.8440000000000001,1,0,1,0
21,2,25.7,60,0.42833333333333334,0,0,0,2
19,4,47.9,50,0.958,0,1,0,0
0,7,39.7,50,0.794,1,0,1,0
12,6,30.2,80,0.3775,1,0,0,2
10,5,73.3,80,0.91625,0,0,0,0
1,2,9.2,80,0.11499999999999999,0,0,1,2
17,2,28.3,30,0.9433333333333334,0,1,0,0
6,1,28.9,50,0.578,0,0,0,1
14,4,58.6,80,0.7325,0,0,0,1
10,7,53.4,60,0.89,1,0,0,0
22,5,58.4,60,0.9733333333333333,0,0,1,0
17,7,7.2,60,0.12000000000000001,1,1,0,2
6,7,36.2,60,0.6033333333333334,1,0,0,1
22,1,61.8,80,0.7725,0,0,1,0
8,5,14.8,50,0.29600000000000004,0,1,0,2
8,6,24.1,100,0.24100000000000002,1,1,0,2
23,7,16.2,30,0.5399999999999999,1,0,1,1
17,1,6.2,50,0.124,0,1,0,2
9,1,21.1,60,0.3516666666666667,0,1,0,2
3,3,67.4,80,0.8425,0,0,1,0
20,6,51.4,100,0.514,1,0,0,1
16,2,18.1,60,0.3016666666666667,0,0,0,2
23,1,54.7,60,0.9116666666666667,0,0,1,0
23,2,47.2,60,0.7866666666666667,0,0,1,0
8,7,50.4,60,0.84,1,1,0,0
5,1,45.2,80,0.5650000000000001,0,0,1,1
2,1,34.4,80,0.43,0,0,1,2
20,6,47.8,50,0.956,1,0,0,0
22,5,41.5,50,0.83,0,0,1,0
10,2,11.7,60,0.19499999999999998,0,0,0,2
6,3,38.9,50,0.778,0,0,0,0
12,4,29.2,60,0.48666666666666664,0,0,0,1
2,7,45.9,80,0.57375,1,0,1,1
5,2,27.3,30,0.91,0,0,1,0
14,6,46.9,80,0.5862499999999999,1,0,0,1
14,5,30.8,50,0.616,0,0,0,1
11,1,7.2,60,0.12000000000000001,0,0,0,2
8,2,45.7,50,0.914,0,1,0,0
8,6,26.5,30,0.8833333333333333,1,1,0,0
7,1,57.9,80,0.72375,0,1,0,1
5,2,62.9,100,0.629,0,0,1,1
23,6,39.9,80,0.49874999999999997,1,0,1,1
11,4,32.1,60,0.535,0,0,0,1
11,2,63.3,80,0.79125,0,0,0,0
15,7,4.5,30,0.15,1,0,0,2
17,3,16.7,80,0.20875,0,1,0,2
17,6,25.5,50,0.51,1,1,0,1
6,6,25.5,30,0.85,1,0,0,0
8,5,25.7,60,0.42833333333333334,0,1,0,2
23,7,67.8,80,0.8474999999999999,1,0,1,0
16,4,33.7,60,0.5616666666666668,0,0,0,1
20,4,38.3,50,0.7659999999999999,0,0,0,0
1,2,39.9,50,0.7979999999999999,0,0,1,0
8,6,67.1,80,0.8387499999999999,1,1,0,0
17,7,25.6,30,0.8533333333333334,1,1,0,0
14,5,29.6,60,0.49333333333333335,0,0,0,1
19,6,46.6,60,0.7766666666666667,1,1,0,0
19,6,47.1,80,0.58875,1,1,0,1
0,6,76.4,80,0.9550000000000001,1,0,1,0
18,1,31.4,60,0.5233333333333333,0,1,0,1
3,2,75.8,80,0.9475,0,0,1,0
15,1,28.3,30,0.9433333333333334,0,0,0,0
6,6,54.3,60,0.9049999999999999,1,0,0,0
5,7,9.0,60,0.15,1,0,1,2
20,6,6.6,60,0.11,1,0,0,2
5,6,27.0,30,0.9,1,0,1,0
17,5,48.1,60,0.8016666666666666,0,1,0,0
21,5,67.1,80,0.8387499999999999,0,0,0,0
22,2,37.6,50,0.752,0,0,1,0
20,3,27.5,60,0.4583333333333333,0,0,0,1
23,5,25.4,50,0.508,0,0,1,1
21,4,52.9,60,0.8816666666666666,0,0,0,0
3,1,50.5,60,0.8416666666666667,0,0,1,0
2,6,47.1,100,0.47100000000000003,1,0,1,1
15,7,53.7,60,0.895,1,0,0,0
23,2,47.0,50,0.94,0,0,1,0
11,3,16.4,30,0.5466666666666666,0,0,0,1
23,2,55.9,60,0.9316666666666666,0,0,1,0
18,4,17.0,60,0.2833333333333333,0,1,0,2
22,5,51.2,60,0.8533333333333334,0,0,1,0
1,3,68.5,80,0.85625,0,0,1,0
15,7,41.8,50,0.836,1,0,0,0
20,1,61.0,80,0.7625,0,0,0,0
21,5,31.7,60,0.5283333333333333,0,0,0,1
21,7,43.1,50,0.862,1,0,0,0
7,5,15.6,60,0.26,0,1,0,2
15,2,59.1,60,0.985,0,0,0,0
22,7,51.3,80,0.64125,1,0,1,1
22,6,25.2,30,0.84,1,0,1,0
10,2,43.7,60,0.7283333333333334,0,0,0,1
4,2,32.8,60,0.5466666666666666,0,0,1,1
18,5,39.8,100,0.39799999999999996,0,1,0,2
21,1,68.9,80,0.8612500000000001,0,0,0,0
8,6,52.2,100,0.522,1,1,0,1
5,4,47.3,50,0.946,0,0,1,0
15,5,50.2,60,0.8366666666666667,0,0,0,0
8,7,61.5,80,0.76875,1,1,0,0
18,3,29.6,60,0.49333333333333335,0,1,0,1
22,5,49.9,60,0.8316666666666667,0,0,1,0
1,7,69.8,80,0.8724999999999999,1,0,1,0
23,2,77.8,80,0.9724999999999999,0,0,1,0
23,2,46.0,60,0.7666666666666667,0,0,1,0
8,3,41.5,60,0.6916666666666667,0,1,0,1
16,6,20.5,50,0.41,1,0,0,2
23,3,52.1,60,0.8683333333333334,0,0,1,0
15,3,98.2,100,0.982,0,0,0,0
17,1,14.4,60,0.24000000000000002,0,1,0,2
6,6,50.7,60,0.8450000000000001,1,0,0,0
13,1,21.7,30,0.7233333333333333,0,0,0,1
10,4,53.4,60,0.89,0,0,0,0
17,2,19.3,80,0.24125000000000002,0,1,0,2
3,7,42.3,60,0.705,1,0,1,1
7,2,28.3,60,0.4716666666666667,0,1,0,1
14,4,48.7,50,0.9740000000000001,0,0,0,0
19,2,17.6,30,0.5866666666666667,0,1,0,1
5,6,54.5,60,0.9083333333333333,1,0,1,0
22,5,62.9,80,0.78625,0,0,1,0
16,5,46.3,50,0.9259999999999999,0,0,0,0
21,1,67.0,80,0.8375,0,0,0,0
6,4,26.1,30,0.87,0,0,0,0
1,5,42.5,60,0.7083333333333334,0,0,1,1
16,4,65.0,80,0.8125,0,0,0,0
3,3,59.9,60,0.9983333333333333,0,0,1,0
9,2,19.6,60,0.3266666666666667,0,1,0,2
2,6,45.7,60,0.7616666666666667,1,0,1,0
15,1,35.1,60,0.5850000000000001,0,0,0,1
9,5,65.2,80,0.8150000000000001,0,1,0,0
19,7,33.2,50,0.664,1,1,0,1
11,6,17.5,80,0.21875,1,0,0,2
1,4,39.6,50,0.792,0,0,1,0
19,4,15.5,60,0.25833333333333336,0,1,0,2
18,1,19.2,60,0.32,0,1,0,2
5,1,64.1,80,0.8012499999999999,0,0,1,0
17,1,22.7,30,0.7566666666666666,0,1,0,0
22,1,47.3,50,0.946,0,0,1,0
22,3,51.7,60,0.8616666666666667,0,0,1,0
19,6,31.9,50,0.638,1,1,0,1
21,1,48.3,50,0.966,0,0,0,0
13,6,34.3,50,0.6859999999999999,1,0,0,1
14,1,28.1,60,0.4683333333333334,0,0,0,1
0,7,8.8,80,0.11000000000000001,1,0,1,2
0,6,54.2,60,0.9033333333333334,1,0,1,0
17,4,33.3,60,0.5549999999999999,0,1,0,1
17,3,10.9,60,0.18166666666666667,0,1,0,2
2,6,70.2,80,0.8775000000000001,1,0,1,0
23,4,54.6,60,0.91,0,0,1,0
7,4,6.4,60,0.10666666666666667,0,1,0,2
6,6,29.0,60,0.48333333333333334,1,0,0,1
23,1,48.7,60,0.8116666666666668,0,0,1,0
17,6,7.5,30,0.25,1,1,0,2
19,3,12.5,50,0.25,0,1,0,2
5,4,59.1,60,0.985,0,0,1,0
11,4,76.2,100,0.762,0,0,0,0
3,4,45.8,50,0.9159999999999999,0,0,1,0
10,2,33.3,50,0.6659999999999999,0,0,0,1
20,4,55.0,60,0.9166666666666666,0,0,0,0
15,7,57.9,80,0.72375,1,0,0,1
12,1,47.5,60,0.7916666666666666,0,0,0,0
15,7,27.3,60,0.455,1,0,0,1
22,5,35.6,60,0.5933333333333334,0,0,1,1
17,4,34.3,80,0.42874999999999996,0,1,0,2
8,6,70.9,100,0.7090000000000001,1,1,0,1
4,6,55.7,60,0.9283333333333333,1,0,1,0
23,7,73.1,80,0.91375,1,0,1,0
10,6,40.6,60,0.6766666666666666,1,0,0,1
23,5,70.4,80,0.8800000000000001,0,0,1,0
13,2,50.4,60,0.84,0,0,0,0
10,2,79.2,100,0.792,0,0,0,0
5,2,23.0,30,0.7666666666666667,0,0,1,0
5,1,49.3,60,0.8216666666666667,0,0,1,0
10,7,34.0,50,0.68,1,0,0,1
4,4,47.2,60,0.7866666666666667,0,0,1,0
3,7,41.4,50,0.828,1,0,1,0
19,1,72.1,100,0.721,0,1,0,1
2,7,77.8,100,0.778,1,0,1,0
1,7,51.3,60,0.855,1,0,1,0
7,5,25.1,60,0.41833333333333333,0,1,0,2
12,1,18.6,30,0.62,0,0,0,1
12,1,22.7,50,0.45399999999999996,0,0,0,1
13,3,67.8,80,0.8474999999999999,0,0,0,0
8,7,52.8,60,0.88,1,1,0,0
0,2,45.9,50,0.9179999999999999,0,0,1,0
22,6,13.5,30,0.45,1,0,1,1
12,3,23.1,60,0.385,0,0,0,2
1,6,26.1,50,0.522,1,0,1,1
23,4,45.8,60,0.7633333333333333,0,0,1,0
16,6,24.4,80,0.305,1,0,0,2
2,6,49.4,80,0.6174999999999999,1,0,1,1
19,7,52.3,60,0.8716666666666666,1,1,0,0
9,7,24.6,50,0.49200000000000005,1,1,0,1
18,4,17.8,80,0.2225,0,1,0,2
15,4,25.0,30,0.8333333333333334,0,0,0,0
0,1,30.1,60,0.5016666666666667,0,0,1,1
2,7,57.8,60,0.9633333333333333,1,0,1,0
18,5,23.5,60,0.39166666666666666,0,1,0,2
18,1,21.7,50,0.434,0,1,0,2
21,6,64.3,100,0.643,1,0,0,1
22,7,59.5,60,0.9916666666666667,1,0,1,0
12,4,51.4,80,0.6425,0,0,0,1
18,5,13.3,60,0.22166666666666668,0,1,0,2
0,4,53.2,60,0.8866666666666667,0,0,1,0
2,3,72.0,80,0.9,0,0,1,0
11,5,50.8,60,0.8466666666666666,0,0,0,0
1,1,41.3,50,0.826,0,0,1,0
6,6,59.1,60,0.985,1,0,0,0
17,3,33.1,50,0.662,0,1,0,1
12,7,17.6,60,0.29333333333333333,1,0,0,2
6,6,59.3,60,0.9883333333333333,1,0,0,0
19,7,22.1,30,0.7366666666666667,1,1,0,1
18,6,47.1,60,0.785,1,1,0,0
19,7,17.7,60,0.295,1,1,0,2
16,7,29.8,60,0.4966666666666667,1,0,0,1
18,4,8.9,30,0.2966666666666667,0,1,0,2
1,2,40.1,50,0.802,0,0,1,0
18,2,27.5,80,0.34375,0,1,0,2
10,5,78.5,80,0.98125,0,0,0,0
21,2,32.9,60,0.5483333333333333,0,0,0,1
2,2,55.1,60,0.9183333333333333,0,0,1,0
7,5,20.7,50,0.414,0,1,0,2
4,5,24.7,80,0.30874999999999997,0,0,1,2
22,3,45.8,60,0.7633333333333333,0,0,1,0
12,1,48.2,80,0.6025,0,0,0,1
4,3,40.9,50,0.818,0,0,1,0
22,2,48.1,60,0.8016666666666666,0,0,1,0
20,5,76.3,80,0.95375,0,0,0,0
16,6,63.6,100,0.636,1,0,0,1
6,4,23.0,30,0.7666666666666667,0,0,0,0
10,3,72.8,80,0.9099999999999999,0,0,0,0
5,4,49.3,50,0.986,0,0,1,0
21,1,28.5,30,0.95,0,0,0,0
7,3,12.1,100,0.121,0,1,0,2
5,2,60.0,60,1.0,0,0,1,0
23,1,45.6,50,0.912,0,0,1,0
21,6,46.2,60,0.77,1,0,0,0
10,5,55.4,60,0.9233333333333333,0,0,0,0
16,2,31.5,60,0.525,0,0,0,1
10,6,77.9,80,0.9737500000000001,1,0,0,0
5,2,51.0,60,0.85,0,0,1,0
8,5,16.4,60,0.2733333333333333,0,1,0,2
14,6,93.4,100,0.934,1,0,0,0
14,4,57.8,80,0.7224999999999999,0,0,0,1
12,6,27.0,30,0.9,1,0,0,0
6,1,44.5,50,0.89,0,0,0,0
0,6,26.0,50,0.52,1,0,1,1
1,7,45.4,50,0.9079999999999999,1,0,1,0
7,3,15.9,60,0.265,0,1,0,2
5,4,55.0,60,0.9166666666666666,0,0,1,0
0,6,72.3,80,0.9037499999999999,1,0,1,0
21,1,79.3,100,0.7929999999999999,0,0,0,0
17,4,5.4,50,0.10800000000000001,0,1,0,2
23,5,54.9,60,0.9149999999999999,0,0,1,0
12,5,49.3,50,0.986,0,0,0,0
7,6,58.1,60,0.9683333333333334,1,1,0,0
5,7,40.3,80,0.5037499999999999,1,0,1,1
6,5,26.2,30,0.8733333333333333,0,0,0,0
5,4,94.0,100,0.94,0,0,1,0
13,7,36.5,50,0.73,1,0,0,1
23,7,49.8,60,0.83,1,0,1,0
21,3,46.7,80,0.58375,0,0,0,1
19,5,43.5,60,0.725,0,1,0,1
18,5,16.5,60,0.275,0,1,0,2
7,1,18.1,80,0.22625,0,1,0,2
9,4,33.7,80,0.42125,0,1,0,2
22,7,85.4,100,0.8540000000000001,1,0,1,0
18,5,17.6,80,0.22000000000000003,0,1,0,2
11,4,55.8,60,0.9299999999999999,0,0,0,0
6,7,48.6,60,0.81,1,0,0,0
22,5,28.7,30,0.9566666666666667,0,0,1,0
7,6,59.1,60,0.985,1,1,0,0
19,4,10.9,60,0.18166666666666667,0,1,0,2
12,5,21.6,60,0.36000000000000004,0,0,0,2
5,7,48.8,50,0.976,1,0,1,0
22,3,46.3,60,0.7716666666666666,0,0,1,0
19,5,8.4,60,0.14,0,1,0,2
2,2,41.6,50,0.8320000000000001,0,0,1,0
5,1,66.5,80,0.83125,0,0,1,0
0,5,49.8,50,0.996,0,0,1,0
3,5,46.4,50,0.9279999999999999,0,0,1,0
16,4,15.7,30,0.5233333333333333,0,0,0,1
4,1,94.4,100,0.9440000000000001,0,0,1,0
7,4,58.3,80,0.72875,0,1,0,1
0,2,63.2,80,0.79,0,0,1,0
1,1,31.4,60,0.5233333333333333,0,0,1,1
21,5,28.8,60,0.48000000000000004,0,0,0,1
5,3,52.4,60,0.8733333333333333,0,0,1,0
13,2,50.9,60,0.8483333333333333,0,0,0,0
2,7,50.3,60,0.8383333333333333,1,0,1,0
14,6,39.8,50,0.7959999999999999,1,0,0,0
3,1,50.2,60,0.8366666666666667,0,0,1,0
23,1,52.9,60,0.8816666666666666,0,0,1,0
10,6,28.2,80,0.3525,1,0,0,2
14,1,12.4,50,0.248,0,0,0,2
23,2,43.1,60,0.7183333333333334,0,0,1,1
7,6,29.3,30,0.9766666666666667,1,1,0,0
4,2,53.7,60,0.895,0,0,1,0
10,6,45.3,60,0.755,1,0,0,0
16,2,26.0,80,0.325,0,0,0,2
9,3,50.4,100,0.504,0,1,0,1
5,7,55.4,60,0.9233333333333333,1,0,1,0
22,7,43.1,60,0.7183333333333334,1,0,1,1
7,5,11.1,60,0.185,0,1,0,2
21,6,75.7,80,0.94625,1,0,0,0
21,1,84.7,100,0.847,0,0,0,0
14,1,55.8,80,0.6975,0,0,0,1
6,7,38.2,60,0.6366666666666667,1,0,0,1
14,5,21.1,60,0.3516666666666667,0,0,0,2
5,2,79.0,80,0.9875,0,0,1,0
21,5,50.6,60,0.8433333333333334,0,0,0,0
18,7,33.7,80,0.42125,1,1,0,2
5,1,89.7,100,0.897,0,0,1,0
4,5,73.7,80,0.92125,0,0,1,0
17,1,25.4,60,0.4233333333333333,0,1,0,2
17,1,21.0,50,0.42,0,1,0,2
5,2,28.8,50,0.5760000000000001,0,0,1,1
8,1,15.7,60,0.26166666666666666,0,1,0,2
15,7,40.1,80,0.50125,1,0,0,1
18,4,27.4,60,0.45666666666666667,0,1,0,1
17,1,30.0,60,0.5,0,1,0,1
10,2,22.3,60,0.3716666666666667,0,0,0,2
12,3,14.4,60,0.24000000000000002,0,0,0,2
9,5,13.4,60,0.22333333333333333,0,1,0,2
10,2,93.2,100,0.932,0,0,0,0
17,7,20.5,30,0.6833333333333333,1,1,0,1
22,7,23.0,30,0.7666666666666667,1,0,1,0
2,4,56.3,60,0.9383333333333332,0,0,1,0
15,7,42.1,50,0.8420000000000001,1,0,0,0
13,1,53.4,60,0.89,0,0,0,0
4,1,57.1,60,0.9516666666666667,0,0,1,0
1,5,75.8,100,0.758,0,0,1,0
0,5,94.0,100,0.94,0,0,1,0
9,4,20.7,50,0.414,0,1,0,2
7,2,77.4,80,0.9675,0,1,0,0
3,3,46.7,60,0.7783333333333334,0,0,1,0
4,4,60.5,80,0.75625,0,0,1,0
15,4,45.7,60,0.7616666666666667,0,0,0,0
12,5,53.3,60,0.8883333333333333,0,0,0,0
17,4,6.7,50,0.134,0,1,0,2
16,2,56.2,60,0.9366666666666668,0,0,0,0
23,3,70.9,80,0.8862500000000001,0,0,1,0
23,5,43.6,60,0.7266666666666667,0,0,1,1
4,5,31.7,60,0.5283333333333333,0,0,1,1
1,7,96.6,100,0.966,1,0,1,0
8,7,55.8,60,0.9299999999999999,1,1,0,0
6,2,70.5,80,0.88125,0,0,0,0
11,6,42.0,60,0.7,1,0,0,1
4,1,24.4,30,0.8133333333333332,0,0,1,0
19,1,21.3,50,0.426,0,1,0,2
18,1,32.3,50,0.6459999999999999,0,1,0,1
5,3,66.2,80,0.8275,0,0,1,0
21,3,83.9,100,0.8390000000000001,0,0,0,0
3,4,54.3,60,0.9049999999999999,0,0,1,0
8,7,57.0,60,0.95,1,1,0,0
16,5,28.3,50,0.5660000000000001,0,0,0,1
16,1,37.7,60,0.6283333333333334,0,0,0,1
21,5,35.4,50,0.708,0,0,0,1
5,3,74.4,80,0.93,0,0,1,0
13,5,55.6,80,0.6950000000000001,0,0,0,1
0,5,45.9,60,0.765,0,0,1,0
3,5,49.3,60,0.8216666666666667,0,0,1,0
17,6,26.8,50,0.536,1,1,0,1
1,4,45.3,60,0.755,0,0,1,0
0,3,53.2,60,0.8866666666666667,0,0,1,0
20,1,50.0,50,1.0,0,0,0,0
10,1,26.2,30,0.8733333333333333,0,0,0,0
1,1,23.0,30,0.7666666666666667,0,0,1,0
19,2,52.2,60,0.87,0,1,0,0
6,7,26.0,60,0.43333333333333335,1,0,0,2
2,3,70.6,80,0.8825,0,0,1,0
2,4,45.9,60,0.765,0,0,1,0
10,3,34.7,60,0.5783333333333334,0,0,0,1
5,3,86.2,100,0.862,0,0,1,0
0,2,49.3,60,0.8216666666666667,0,0,1,0
23,4,35.8,60,0.5966666666666666,0,0,1,1
15,3,58.6,60,0.9766666666666667,0,0,0,0
12,4,95.9,100,0.9590000000000001,0,0,0,0
3,4,27.0,30,0.9,0,0,1,0
21,1,31.3,60,0.5216666666666667,0,0,0,1
6,5,76.6,80,0.9574999999999999,0,0,0,0
5,6,70.6,80,0.8825,1,0,1,0
15,7,14.5,60,0.24166666666666667,1,0,0,2
0,3,64.4,80,0.805,0,0,1,0
17,5,49.6,100,0.496,0,1,0,1
19,1,53.5,100,0.535,0,1,0,1
16,2,57.0,60,0.95,0,0,0,0
5,1,5.6,30,0.18666666666666665,0,0,1,2
20,6,54.1,80,0.67625,1,0,0,1
10,2,82.4,100,0.8240000000000001,0,0,0,0
23,6,41.2,60,0.6866666666666668,1,0,1,1
8,2,23.1,80,0.28875,0,1,0,2
16,4,47.0,50,0.94,0,0,0,0
5,2,52.9,60,0.8816666666666666,0,0,1,0
13,5,53.0,60,0.8833333333333333,0,0,0,0
22,6,29.5,50,0.59,1,0,1,1
11,6,27.2,60,0.4533333333333333,1,0,0,1
8,3,24.0,50,0.48,0,1,0,1
3,5,76.3,80,0.95375,0,0,1,0
22,6,36.2,60,0.6033333333333334,1,0,1,1
16,2,75.8,80,0.9475,0,0,0,0
0,2,39.6,50,0.792,0,0,1,0
12,1,82.3,100,0.823,0,0,0,0
13,1,78.5,80,0.98125,0,0,0,0
18,2,26.8,80,0.335,0,1,0,2
14,1,24.0,80,0.3,0,0,0,2
19,2,22.7,60,0.3783333333333333,0,1,0,2
14,2,24.2,30,0.8066666666666666,0,0,0,0
17,3,45.3,60,0.755,0,1,0,0
20,1,9.4,80,0.11750000000000001,0,0,0,2
19,4,22.1,60,0.36833333333333335,0,1,0,2
16,7,62.1,80,0.77625,1,0,0,0
14,7,58.3,80,0.72875,1,0,0,1
8,3,20.3,30,0.6766666666666666,0,1,0,1
8,3,12.1,30,0.4033333333333333,0,1,0,2
2,4,65.7,80,0.82125,0,0,1,0
4,4,66.5,80,0.83125,0,0,1,0
6,4,52.7,80,0.6587500000000001,0,0,0,1
20,2,74.3,80,0.92875,0,0,0,0
4,3,44.0,50,0.88,0,0,1,0
9,7,63.3,80,0.79125,1,1,0,0
13,7,22.3,80,0.27875,1,0,0,2
16,7,32.2,50,0.644,1,0,0,1
5,7,46.6,60,0.7766666666666667,1,0,1,0
14,2,65.4,80,0.8175000000000001,0,0,0,0
8,3,15.4,60,0.25666666666666665,0,1,0,2
15,7,51.7,60,0.8616666666666667,1,0,0,0
7,6,59.9,60,0.9983333333333333,1,1,0,0
13,2,80.9,100,0.809,0,0,0,0
19,1,31.1,80,0.38875000000000004,0,1,0,2
12,5,65.7,80,0.82125,0,0,0,0
22,6,56.3,60,0.9383333333333332,1,0,1,0
10,7,9.8,80,0.12250000000000001,1,0,0,2
6,4,44.8,50,0.8959999999999999,0,0,0,0
8,3,35.7,60,0.5950000000000001,0,1,0,1
9,7,48.6,50,0.972,1,1,0,0
3,5,60.8,80,0.76,0,0,1,0
9,7,30.8,50,0.616,1,1,0,1
10,5,6.4,60,0.10666666666666667,0,0,0,2
13,4,10.3,30,0.3433333333333334,0,0,0,2
15,2,33.7,60,0.5616666666666668,0,0,0,1
8,4,98.6,100,0.986,0,1,0,0
19,6,67.0,100,0.67,1,1,0,1
17,2,22.0,60,0.36666666666666664,0,1,0,2
16,3,28.8,30,0.9600000000000001,0,0,0,0
20,6,30.0,50,0.6,1,0,0,1
3,2,78.8,100,0.7879999999999999,0,0,1,0
18,6,29.3,30,0.9766666666666667,1,1,0,0
6,1,41.9,50,0.838,0,0,0,0
3,2,71.1,80,0.8887499999999999,0,0,1,0
13,3,19.3,80,0.24125000000000002,0,0,0,2
11,3,64.7,80,0.8087500000000001,0,0,0,0
8,7,47.5,80,0.59375,1,1,0,1
22,3,61.0,80,0.7625,0,0,1,0
11,4,55.6,100,0.556,0,0,0,1
23,5,55.0,60,0.9166666666666666,0,0,1,0
1,6,47.7,80,0.5962500000000001,1,0,1,1
18,2,5.8,50,0.11599999999999999,0,1,0,2
0,7,22.0,60,0.36666666666666664,1,0,1,2
1,2,48.5,80,0.60625,0,0,1,1
10,1,58.1,60,0.9683333333333334,0,0,0,0
7,5,11.2,80,0.13999999999999999,0,1,0,2
14,6,18.6,50,0.37200000000000005,1,0,0,2
5,1,45.6,60,0.76,0,0,1,0
21,6,48.3,60,0.8049999999999999,1,0,0,0
17,7,67.9,80,0.8487500000000001,1,1,0,0
8,2,30.5,60,0.5083333333333333,0,1,0,1
10,2,55.5,60,0.925,0,0,0,0
12,6,38.4,50,0.768,1,0,0,0
10,1,69.2,80,0.865,0,0,0,0
16,6,41.4,50,0.828,1,0,0,0
11,3,61.6,80,0.77,0,0,0,0
4,4,38.1,60,0.635,0,0,1,1
9,1,55.8,80,0.6975,0,1,0,1
10,2,31.8,100,0.318,0,0,0,2
10,1,67.8,80,0.8474999999999999,0,0,0,0
7,3,11.6,60,0.19333333333333333,0,1,0,2
18,2,70.8,80,0.885,0,1,0,0
12,4,13.0,30,0.43333333333333335,0,0,0,2
21,2,75.5,80,0.94375,0,0,0,0
15,5,73.5,80,0.91875,0,0,0,0
7,6,36.4,50,0.728,1,1,0,1
16,2,72.0,80,0.9,0,0,0,0
19,2,19.7,60,0.3283333333333333,0,1,0,2
1,1,39.6,50,0.792,0,0,1,0
1,4,49.8,50,0.996,0,0,1,0
14,7,35.8,50,0.716,1,0,0,1
18,5,10.1,50,0.20199999999999999,0,1,0,2
12,2,10.8,30,0.36000000000000004,0,0,0,2
0,4,46.3,60,0.7716666666666666,0,0,1,0
21,5,52.8,60,0.88,0,0,0,0
7,1,27.4,60,0.45666666666666667,0,1,0,1
15,3,43.2,60,0.7200000000000001,0,0,0,1
7,7,47.9,60,0.7983333333333333,1,1,0,0
10,3,28.2,80,0.3525,0,0,0,2
21,2,79.3,80,0.99125,0,0,0,0
21,7,73.0,80,0.9125,1,0,0,0
0,5,8.1,60,0.13499999999999998,0,0,1,2
0,5,67.6,80,0.845,0,0,1,0
4,6,29.5,80,0.36875,1,0,1,2
13,4,55.0,100,0.55,0,0,0,1
16,2,29.0,50,0.58,0,0,0,1
4,1,63.6,80,0.795,0,0,1,0
9,5,63.2,100,0.632,0,1,0,1
13,4,42.7,60,0.7116666666666667,0,0,0,1
23,1,7.7,50,0.154,0,0,1,2
10,6,41.3,80,0.51625,1,0,0,1
23,3,54.9,60,0.9149999999999999,0,0,1,0
12,3,59.2,60,0.9866666666666667,0,0,0,0
22,3,93.0,100,0.93,0,0,1,0
15,4,41.9,60,0.6983333333333334,0,0,0,1
18,7,8.0,60,0.13333333333333333,1,1,0,2
7,4,9.7,50,0.19399999999999998,0,1,0,2
22,1,29.6,60,0.49333333333333335,0,0,1,1
23,3,52.5,60,0.875,0,0,1,0
9,6,51.9,60,0.865,1,1,0,0
7,5,27.6,50,0.552,0,1,0,1
15,6,27.8,60,0.4633333333333333,1,0,0,1
0,6,53.6,60,0.8933333333333333,1,0,1,0
